id,mock_id,student_id,started_at,submitted_at,total_marks,max_marks,accuracy
4fbacf5e-4405-44f7-8cab-8d7d2a8e0bd2,e4b16690-87a6-4927-89bc-67ea4e245eae,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-06-06T05:29:51.044+00:00,31,40,89
510d3006-91fc-4edc-a468-d03b9abdea55,898bed74-9d32-4f53-a2a1-4dd24700bd5e,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-05-26T11:29:51.044+00:00,31,40,89
514a768b-01b2-4038-b009-80db7485db29,930a3293-e835-4a60-b7a4-179a2f326005,e71abf99-b20d-45b2-8b31-6ba7e611869e,2026-06-13T19:29:45.556712+00:00,2026-05-25T09:29:43.342+00:00,20,40,60
5267325d-7cba-4832-a92e-4fb365eaec16,bd0c46f1-fe71-4369-9f79-506b95d15e7c,64e11fbf-ef70-470b-8de8-d0462ae99671,2026-06-13T19:29:45.556712+00:00,2026-05-27T10:29:43.345+00:00,15,40,50
5cd4efbb-ac1b-4f4f-b1ad-afa31b52ddc9,abeb012a-2ecd-4e42-9987-fa456900beec,a0832f24-c9d8-41bf-90ff-ef57011c4e4d,2026-06-13T19:29:45.556712+00:00,2026-05-22T13:59:43.361+00:00,8,40,43
5e242048-4ef6-4ee5-8ade-d58cf543b05f,c2981175-f803-4c55-b8cb-bd3fa6e4f709,06569b98-f4ae-4842-9a80-8dc4b875125a,2026-06-13T19:29:52.408016+00:00,2026-06-06T07:59:51.049+00:00,25,40,70
6362d59f-4efb-4282-9fcc-84bb34344a32,11294e5f-12ff-4299-8466-2de74c21a47c,41600a50-910a-4936-8c95-9e16a9669284,2026-06-13T19:29:52.408016+00:00,2026-06-13T08:59:51.017+00:00,20,40,60
6386d5b3-ff8e-46f0-9c84-c2c91847ef1c,52c90c58-d3dd-4cc7-b59d-5a282808054b,25521c3f-1de9-4905-9fad-20a4fd45f2a0,2026-06-13T19:29:52.408016+00:00,2026-05-24T08:29:51.032+00:00,10,40,40
643e043e-8797-49fe-9ee1-1bd5902351d5,5422fa4f-79e4-4f4e-a5c3-16376733fb26,a0832f24-c9d8-41bf-90ff-ef57011c4e4d,2026-06-13T19:29:45.556712+00:00,2026-05-23T07:29:43.361+00:00,20,40,60
672d86f1-5083-4ee3-acd6-5a55578f4411,da3309c4-e691-4b0e-bf9a-a439d788a370,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-06-02T09:29:51.044+00:00,21,40,67
6989ed0b-5f04-45dc-b9fe-2d003a16bd20,13986405-bfaf-4df2-a681-8c13dd53dec4,64921cc5-d02c-4d9a-a998-17b581006437,2026-06-13T19:29:45.556712+00:00,2026-05-25T13:29:43.327+00:00,12,40,50
792d3b8a-e1ce-45bc-b03d-ed7ce43688dd,e4c79939-83af-4bc4-bc8a-c4cf5acb0867,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-06-03T12:59:51.039+00:00,30,40,80
7d517ede-1572-4f0d-a0aa-afb24689f49b,dde2fb9f-bea8-4a04-8cac-a860eeab9833,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-05-18T07:59:51.035+00:00,11,40,44
8b69c730-4430-4d64-bd2e-c234753b2358,189067dd-ca19-44b8-8c26-723396e52853,6f5efcd7-1212-4491-afb6-4ad62bf4e3e6,2026-06-13T19:29:52.408016+00:00,2026-06-04T04:29:51.006+00:00,25,40,70
8c6b45ff-d182-4ccb-b2e8-f3d059e14b1c,1ae5f02d-4785-481d-9843-6c0635aedd54,06569b98-f4ae-4842-9a80-8dc4b875125a,2026-06-13T19:29:52.408016+00:00,2026-06-01T03:29:51.049+00:00,21,40,67
8e29bb70-3ebe-47f6-b5d2-485cfc8eb3cd,d5dcc71f-092f-41d8-82c7-82c4443f3c83,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-05-27T10:59:51.027+00:00,21,40,67
9f6a6076-c151-4404-93be-ca8263021277,f2bb9670-9175-4871-887e-0152d5beca67,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-06-05T15:59:51.035+00:00,26,40,78
a5434ea2-fd94-4f2d-ae53-6295c55b2660,525454f9-78b8-4045-b13a-c1c12e373fec,66340a3c-ed14-44d3-bd19-b3675eac0ace,2026-06-13T19:29:52.408016+00:00,2026-06-06T08:29:51.023+00:00,31,40,89
a8499df1-676f-4932-bef6-fd4174eedbc6,f3a607da-e902-4697-a632-d91a4051bc3a,66340a3c-ed14-44d3-bd19-b3675eac0ace,2026-06-13T19:29:52.408016+00:00,2026-05-27T11:29:51.023+00:00,20,40,60
b2374723-8fda-486f-b09f-898837b7e0f0,0e124147-f0d7-4710-828e-26a1e2ce99fd,06569b98-f4ae-4842-9a80-8dc4b875125a,2026-06-13T19:29:52.408016+00:00,2026-06-03T07:29:51.049+00:00,16,40,56
b272304f-d772-489e-a0da-7cbb9af4094a,e58a643a-0abf-4ed2-966c-03c4ede872b7,4c54c2cb-2eda-4252-a7eb-c914a518ef82,2026-06-13T19:29:52.408016+00:00,2026-06-08T12:29:51.013+00:00,10,40,40
b476fc6c-a700-43ff-92ab-d840553ffa33,74e11a65-7009-41b7-bad3-3e35bb05379b,ccb5d75b-faa3-49cf-a11a-c4a430f8b562,2026-06-13T19:29:45.556712+00:00,2026-06-12T06:29:43.336+00:00,25,40,70
bda639f0-50f4-468c-a011-04c2a70c4933,b3496134-3325-4ec6-aaed-ba854f3e247e,41600a50-910a-4936-8c95-9e16a9669284,2026-06-13T19:29:52.408016+00:00,2026-05-18T03:29:51.017+00:00,5,40,30
c9ec8f87-f5b7-4fb2-b0b0-a5566bb511ae,7cc87c65-eb0a-4369-8892-ee7dd5aff2ab,66340a3c-ed14-44d3-bd19-b3675eac0ace,2026-06-13T19:29:52.408016+00:00,2026-05-22T04:29:51.023+00:00,20,40,60
ceccdec5-63bc-4727-a7bb-b541134d9e83,e1523ff6-45ab-4bc1-88da-d584bd70f050,71e8d321-f7cf-42d4-8f5c-4b1421bf3e77,2026-06-13T19:29:52.408016+00:00,2026-05-23T12:29:51.021+00:00,22,40,75
d490e01a-2dd7-44d4-8316-58d63350da62,7869a33e-49d8-478e-97a8-8a0e9ab71bd4,4c54c2cb-2eda-4252-a7eb-c914a518ef82,2026-06-13T19:29:52.408016+00:00,2026-06-08T09:59:51.013+00:00,15,40,50
d516a77a-742a-461d-9e23-062d6f304018,e70995c3-9910-45a0-abac-62ccf5f07e74,46684f5f-3c50-4ab7-a313-ed405fe64609,2026-06-13T19:29:54.162781+00:00,2026-06-01T13:29:47.994+00:00,21,40,67
dc34a73d-b52e-44d7-b222-e773c5b06b7c,b5b2a8fc-8f5d-44cf-9ef1-84f94e32b0f6,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-06-13T11:59:51.027+00:00,30,40,80
decb2480-c7e8-4304-8376-6f8ac1d0d114,2c9871fa-2a70-42d2-89ca-4a9ac9b3d2f8,46684f5f-3c50-4ab7-a313-ed405fe64609,2026-06-13T19:29:53.40225+00:00,2026-05-30T10:29:47.994+00:00,16,40,56
e28b0822-db04-4538-8a1b-157b13dff86f,a688b326-4c0d-4852-9499-28036080283a,41600a50-910a-4936-8c95-9e16a9669284,2026-06-13T19:29:52.408016+00:00,2026-06-14T11:29:51.017+00:00,20,40,60
e2e86900-16a0-4cdb-bdb6-510d1d19d16b,8a4e5fbb-501a-4f7e-9a55-7b245b19a344,83b2fbf0-9c74-439d-aeb8-6d087ed0f5fd,2026-06-13T19:29:52.408016+00:00,2026-06-09T04:29:51.051+00:00,25,40,70
e3df2ddc-6da9-40c4-ba32-965917bf3005,47e6257b-4973-4f4f-aa38-3d14a4c7b195,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-05-24T10:29:51.044+00:00,26,40,78
e4a6e98b-1f90-4d29-81b3-bc9e360f4400,4d1d57e1-be48-4639-8b20-a38575f9e338,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-06-02T08:29:51.027+00:00,21,40,67
e8db9fb3-804a-49d0-b2ed-4b79fe665dc3,a55989ae-d32c-4c15-9b6d-3c6fd6059218,01f80872-1449-4f49-98f0-b96b3e9b58d7,2026-06-13T19:29:45.556712+00:00,2026-06-12T09:29:43.352+00:00,35,40,90
e8e4debe-ea0c-4271-afec-7a479c4bb81d,bc2bb658-8f51-4fab-bd14-3734d23f71a8,06569b98-f4ae-4842-9a80-8dc4b875125a,2026-06-13T19:29:52.408016+00:00,2026-06-10T09:29:51.049+00:00,20,40,60
ed57a511-3f7d-4746-abb7-3def108335b5,8e852070-1c9a-4bce-ad1c-1888bda7910a,68bbf8b9-a64b-4bbf-bee2-6534ec7c402d,2026-06-13T19:29:45.556712+00:00,2026-05-28T11:29:43.338+00:00,30,40,80
eff7f56f-fa5b-454f-9af4-4c99ca668cf1,04e3dde2-e6c3-445c-96a3-322ed914f2b3,41600a50-910a-4936-8c95-9e16a9669284,2026-06-13T19:29:52.408016+00:00,2026-06-08T09:29:51.017+00:00,25,40,70
f6afdcee-255e-441c-96d2-9661165652bd,a320a800-ea1b-43d4-a61a-61af6b7e8415,64e11fbf-ef70-470b-8de8-d0462ae99671,2026-06-13T19:29:45.556712+00:00,2026-06-03T10:29:43.345+00:00,12,40,50
f9684466-a737-47a9-b42e-d6d9b2779bb0,13ef6d9d-50ab-4642-9d7d-37d33ac8dda3,82bbf4e1-97ee-4636-a9cb-e714977df7f9,2026-06-13T19:29:45.556712+00:00,2026-06-01T13:29:43.358+00:00,15,40,50
ff1a15ec-9b4b-4683-9d41-92f7852c207f,f677d150-cdd8-423b-97bd-0542c6a1ed5d,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-06-10T06:29:51.039+00:00,20,40,60
02cf69af-1e56-41f2-96f5-7f42ae193dfa,b4108b03-cf36-44dc-b511-45c8ca9d390f,783e92ba-7293-4bdb-9575-47b16fc32905,2026-06-13T19:30:04.072718+00:00,2026-05-20T08:30:02.525+00:00,11,40,44
0b6e34d0-7a23-4bef-a973-68e008e46d79,04468227-47a8-4d7e-a8d9-90bbfe820be3,783e92ba-7293-4bdb-9575-47b16fc32905,2026-06-13T19:30:04.072718+00:00,2026-06-05T04:30:02.525+00:00,25,40,70
0ed100c8-9089-435d-b04a-e5520fe6606a,c0d34c04-4eba-41c4-9f60-5ab085b91f3f,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-06-14T05:30:02.517+00:00,36,40,100
107e3c57-e0b1-4c03-a919-4899df29dcc7,b2aa3fde-6927-402f-af76-928e3a7e12ff,76624010-5689-4fab-bf7d-b07f48daaa17,2026-06-13T19:30:04.072718+00:00,2026-06-01T10:30:02.523+00:00,10,40,40
14582513-39b8-4ea4-bbc4-e4658607ccae,00e328d4-cb9c-4596-83f0-089d7d5dfd47,76624010-5689-4fab-bf7d-b07f48daaa17,2026-06-13T19:30:04.072718+00:00,2026-05-29T07:30:02.523+00:00,6,40,33
15105a14-f6e3-4720-9b01-9d2bbf4cfcd4,657dfc09-fbeb-4fd1-961c-30d48cb52484,c8be0b21-a496-449f-90e7-d6069b37e537,2026-06-13T19:30:04.072718+00:00,2026-05-28T03:30:02.55+00:00,15,40,50
2948d523-12bc-4b85-813c-bc09ba931e1c,7cd07eb2-0a1c-4407-a3cd-ef75ff907567,783e92ba-7293-4bdb-9575-47b16fc32905,2026-06-13T19:30:04.072718+00:00,2026-05-30T13:30:02.525+00:00,30,40,80
2a03c909-aaab-4978-b876-920109c979a6,75279e9d-94e3-46f2-91de-f5de6db6e3bf,e37b638f-f510-4b53-a3c0-540e1cd447b8,2026-06-13T19:30:04.072718+00:00,2026-05-18T07:30:02.534+00:00,10,40,40
2afe2a5e-b6ad-409a-8606-829cb6811e88,9b499349-14b0-4a78-8e1c-02eb2190d0a7,f05224fc-00b3-4eef-9e42-66af38bf10b5,2026-06-13T19:30:04.072718+00:00,2026-05-28T12:30:02.548+00:00,10,40,40
33362f86-85ed-4842-8421-ce021d5368f4,6feb27b8-02e0-4700-a29c-17c96c379459,36c6e937-7010-4d08-8ff5-a3a6edb4fcf3,2026-06-13T19:29:52.408016+00:00,2026-06-05T10:29:51.06+00:00,20,40,60
380c0ec4-79de-4951-b155-1718a1cbfd71,76bb7e7e-0e55-4da2-ad1c-68f64d4f7d3e,28dca977-12c9-4f33-a50f-53dc682f5bae,2026-06-13T19:29:52.408016+00:00,2026-05-22T09:29:51.061+00:00,0,40,20
3913ea67-75dc-46ad-9f7a-70a2a9956a5c,2f5ecc7d-652a-4a86-ad19-70f0fbc2927b,f05224fc-00b3-4eef-9e42-66af38bf10b5,2026-06-13T19:30:04.072718+00:00,2026-05-16T14:30:02.548+00:00,10,40,40
40c7fc64-328d-4e4c-a645-9b2e9f31ef15,272e9340-bd4d-41d6-98ff-cb59d301efac,0a2bd4ab-4e66-4641-b64e-bc86d088b61c,2026-06-13T19:30:04.072718+00:00,2026-05-17T10:30:02.528+00:00,11,40,44
43295361-d94a-489a-a1a9-8e967aeb3d4f,6295d02a-36ae-46fa-b3a3-b9bd081c31dd,d75f9b6a-6f1d-4172-8abb-7d0cc6ec5350,2026-06-13T19:30:04.072718+00:00,2026-05-21T04:30:02.545+00:00,7,40,38
46109bc4-bf87-4992-9f49-7efc98a269f3,407feefc-b4a0-4676-8fd9-701c6e1d50bf,52d4609c-d3f5-4ba9-a5d0-f6b22409fe15,2026-06-13T19:30:04.072718+00:00,2026-05-22T07:30:02.54+00:00,15,40,50
492857d6-de10-4413-8480-eb3825f32db1,5936a7e3-d5b8-4657-8cd0-90a69c6e711b,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-05-29T08:30:02.517+00:00,17,40,63
4b4888c3-3108-4847-a8ea-291bc4afee52,3d5e0a98-8774-4c8e-b4e6-5923da285fb4,e37b638f-f510-4b53-a3c0-540e1cd447b8,2026-06-13T19:30:04.072718+00:00,2026-06-03T12:30:02.534+00:00,17,40,63
4e0430d2-01b9-41a0-9b94-810faaa1ec57,3dd0f2d3-1710-4035-8485-d9dda602d7c0,36c6e937-7010-4d08-8ff5-a3a6edb4fcf3,2026-06-13T19:29:52.408016+00:00,2026-06-14T13:29:51.06+00:00,35,40,90
50a74309-a19f-4a3d-bded-e47dba9879a0,d0091627-7d45-4046-a892-c97ccba73429,cd61ae01-0a1e-4747-b63a-fff697033829,2026-06-13T19:30:04.072718+00:00,2026-05-24T14:30:02.536+00:00,20,40,60
5200121d-7e37-4ed9-8f7a-648fbd722328,b980b535-78d6-43d7-92e8-d3875f378cf0,cc507f27-0d1e-444e-b42e-216885030d30,2026-06-13T19:29:52.408016+00:00,2026-06-11T03:29:51.063+00:00,25,40,70
52babfb6-7833-4edc-8a12-06822df059c8,c8c808b2-c8d1-4791-b1e9-a7ca915981a0,52d4609c-d3f5-4ba9-a5d0-f6b22409fe15,2026-06-13T19:30:04.072718+00:00,2026-05-18T03:30:02.54+00:00,5,40,30
54db8229-b000-46e6-a248-3c956c1e8c34,f97f54f6-b6ff-4f71-991c-e5c5bd69cef7,5df178bc-ba09-4f91-b850-9d8d23f9c3de,2026-06-13T19:30:04.072718+00:00,2026-06-14T10:30:02.532+00:00,35,40,90
5572d5c3-5f82-4839-b11f-43e31b2057ba,654ae7bf-b7d8-452f-81a4-a2a03a94aef6,e37b638f-f510-4b53-a3c0-540e1cd447b8,2026-06-13T19:30:04.072718+00:00,2026-05-30T07:30:02.534+00:00,10,40,40
5fb8756f-d983-4a9a-b5e6-78d0c3fbbd79,e1b50ea8-5915-4a62-8c21-7c81f5bf0806,d75f9b6a-6f1d-4172-8abb-7d0cc6ec5350,2026-06-13T19:30:04.072718+00:00,2026-05-16T14:30:02.545+00:00,5,40,30
690dd745-503c-4b25-bf23-809a0f91fabc,c6328195-a12e-4b0d-b3b1-98d78434564a,28dca977-12c9-4f33-a50f-53dc682f5bae,2026-06-13T19:29:52.408016+00:00,2026-05-26T09:29:51.061+00:00,21,40,67
6da83460-52f1-488d-9cb8-7abc14ab06a6,ee381040-0a4b-42c7-9328-ac4764b1630a,783e92ba-7293-4bdb-9575-47b16fc32905,2026-06-13T19:30:04.072718+00:00,2026-06-03T11:30:02.525+00:00,23,40,86
6f4ae36f-4383-46a1-be9d-b94947daad16,252ae327-9bba-4641-831d-53996fa59092,fa0e5206-41fb-4433-8555-ae3f75c32a78,2026-06-13T19:29:52.408016+00:00,2026-05-26T05:29:51.066+00:00,3,40,29
72ede34c-050e-4d9b-9854-0e745a775df8,c3a0cc0d-7428-42d4-be0b-a3a85b26d1ab,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-05-24T07:30:02.517+00:00,15,40,50
841c0774-2edc-4e4a-8333-38a9835d1596,16d28e67-d590-4045-bb80-805ed10616c8,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-06-11T10:30:02.517+00:00,26,40,78
908b27d5-ad6c-41db-bb0c-4be3f7f20ca8,0b939b0d-1721-4fc1-b57b-54b48a0a41b3,cd61ae01-0a1e-4747-b63a-fff697033829,2026-06-13T19:30:04.072718+00:00,2026-05-27T14:30:02.536+00:00,8,40,43
923f15e3-cd48-4ff7-95eb-410c81923e18,1e30b21b-844f-4793-a63a-adc3118be433,58007856-61bf-4dcd-9389-0f28e02102fe,2026-06-13T19:29:52.408016+00:00,2026-05-26T03:29:51.064+00:00,15,40,50
93144684-8607-47d3-9ebd-113130a8b1fd,7812b283-3ac7-4749-9c9c-21e67dba7529,f7da8615-290d-4099-981b-54f427ad900f,2026-06-13T19:29:52.408016+00:00,2026-06-03T11:29:51.056+00:00,20,40,60
9bdda858-8b46-475e-a0fc-447bbaf4109a,a8be04d8-5aa7-4134-97f0-f29a01fbe9f8,866d0b73-7af4-413c-b9cf-311b02bc915b,2026-06-13T19:30:04.072718+00:00,2026-05-27T11:30:02.542+00:00,23,40,86
9cb607a2-c5c4-45a8-a527-79f18d21a28a,b8a9e039-92fd-4b1f-9710-75183021ca34,cc507f27-0d1e-444e-b42e-216885030d30,2026-06-13T19:29:52.408016+00:00,2026-05-21T07:29:51.063+00:00,10,40,40
9ea9805f-8ac1-4127-8810-64e99501d8bf,db3b5acc-ba5e-4e42-85d9-080d08c86dfb,cd61ae01-0a1e-4747-b63a-fff697033829,2026-06-13T19:30:04.072718+00:00,2026-05-19T03:30:02.536+00:00,11,40,44
a2a7eba4-b0cf-40a6-ac4a-2d34e7a0f563,2cb06bab-e6ce-4214-b956-8c55b58e7fed,fb6f4d15-e932-4da4-821b-9e962f73aed9,2026-06-13T19:29:52.408016+00:00,2026-05-26T13:29:51.062+00:00,5,40,30
afaab59d-38f9-4695-8182-b64966e0171e,d51584d0-b5a4-42e5-b615-9e0f3b03d623,c8be0b21-a496-449f-90e7-d6069b37e537,2026-06-13T19:30:04.072718+00:00,2026-05-20T12:30:02.55+00:00,2,40,25
b14f7ac2-c4cc-4ca7-b96d-631045fafe9e,f1502a23-8013-4029-8727-120cc54def45,5df178bc-ba09-4f91-b850-9d8d23f9c3de,2026-06-13T19:30:04.072718+00:00,2026-05-24T11:30:02.532+00:00,11,40,44
b82feca0-9639-44c9-8ca1-bfb3d4547303,c8fd907c-badc-4ca7-9fa0-f8c8fdf7acc0,0a2bd4ab-4e66-4641-b64e-bc86d088b61c,2026-06-13T19:30:04.072718+00:00,2026-06-05T07:30:02.528+00:00,36,40,100
bcc2583b-e488-4336-bfc0-1a8b5bb4a98c,70f70ccc-b26b-4b1a-819b-1e18d811e21e,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-05-20T04:30:02.517+00:00,16,40,56
c2ad42fe-342b-4cbb-88ee-7b62cc484bed,c019cfa6-fb53-487f-a908-34b21bdbc2ff,866d0b73-7af4-413c-b9cf-311b02bc915b,2026-06-13T19:30:04.072718+00:00,2026-06-03T09:30:02.542+00:00,1,40,22
c8b52b6f-ba22-436b-b059-3782546cf45e,6cd1ea4c-24a2-48c8-98d2-2318a9234293,f7da8615-290d-4099-981b-54f427ad900f,2026-06-13T19:29:52.408016+00:00,2026-05-29T09:29:51.056+00:00,10,40,40
e0151835-8181-4d1f-9532-59fe81d68d17,0162a702-3208-45a3-93c7-f15a3369a3cc,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-06-02T09:00:02.517+00:00,30,40,80
e2a68130-6f5f-4133-907c-72d75d7746d6,2e68b36b-c955-4136-87fb-6e56781d8f8f,d75f9b6a-6f1d-4172-8abb-7d0cc6ec5350,2026-06-13T19:30:04.072718+00:00,2026-05-28T10:00:02.545+00:00,21,40,67
e48d4955-4f67-4445-85f5-d0b5c00ce00b,a729232d-6fb6-4d93-b51a-e937723742a7,4fd19856-7cc9-42dc-8273-5b54d9355235,2026-06-13T19:30:04.072718+00:00,2026-05-24T11:00:02.517+00:00,20,40,60
ec6884cc-fa36-4f4e-95dd-cc10773cb9c7,9dc78383-c17d-479a-a2d9-de432ebd76f4,11a00b82-2c47-4ce9-b8cc-d4a255c9a77d,2026-06-13T19:30:04.072718+00:00,2026-06-02T10:30:02.569+00:00,21,40,67
f197792e-c235-492e-835d-9b56628be39f,2fea5437-eaad-4eb9-baab-c35c96552c84,52d4609c-d3f5-4ba9-a5d0-f6b22409fe15,2026-06-13T19:30:04.072718+00:00,2026-05-23T11:30:02.54+00:00,15,40,50
f3681063-d09b-459b-adbe-580625306f18,2a0ecd46-8a39-4185-a9f1-35a67f56e065,58007856-61bf-4dcd-9389-0f28e02102fe,2026-06-13T19:29:52.408016+00:00,2026-06-05T09:29:51.064+00:00,6,40,33
f5bd1e49-613b-4f2d-8e62-30b0fcc238e4,66d49e53-402f-48b6-b5ea-3d0343d5b5a5,fa0e5206-41fb-4433-8555-ae3f75c32a78,2026-06-13T19:29:52.408016+00:00,2026-06-09T03:29:51.066+00:00,21,40,67
f879ba6a-b80a-461b-b2f9-5f7d046d5d9d,22347580-b83f-499e-9613-3167eaa02740,cd61ae01-0a1e-4747-b63a-fff697033829,2026-06-13T19:30:04.072718+00:00,2026-05-25T13:00:02.536+00:00,30,40,80
06f5df42-a064-49e3-a3eb-48065942c074,3404a0d7-c6ec-41be-8841-498d6a327b5c,f5073a19-e335-4e74-a549-cbed4e1684d5,2026-06-12T20:20:22.262894+00:00,2026-05-20T13:20:18.031+00:00,20,40,60
07db125a-bda9-4991-81b1-c879ce208d06,89d2ec79-5641-4b6c-ab0c-c6c468252a5c,f999b13a-c6b8-49a0-b8a0-312b9e7c0b89,2026-06-13T19:30:04.072718+00:00,2026-05-24T10:30:02.567+00:00,15,40,50
085e0e8c-aa2d-4a55-8d4e-41f83a268ee3,bdfe72ac-1134-440f-ac8d-900be41e0164,f5073a19-e335-4e74-a549-cbed4e1684d5,2026-06-12T20:20:29.970169+00:00,2026-05-27T08:20:18.031+00:00,20,40,60
0b22e885-c60e-4b7d-922e-84667010edb9,19fcba19-55e5-474b-9a95-baba75247fbe,18fc05bd-525f-474f-bd12-94bc293e9d27,2026-06-13T19:30:04.072718+00:00,2026-05-30T13:30:02.557+00:00,18,40,71
105f44bb-8337-40f0-9f7b-52c633c7d95e,9034e3ac-661b-4309-97b0-ea08a9e7a2ea,c8be0b21-a496-449f-90e7-d6069b37e537,2026-06-13T19:30:04.072718+00:00,2026-06-11T08:30:02.55+00:00,35,40,90
111800eb-4fec-4daa-8a3f-87c299b77caf,9e0b8b7d-55b2-438a-9d91-24c04346c4d9,73a8437c-a8f4-4667-b6c5-6363122e153b,2026-06-12T20:20:55.111045+00:00,2026-05-24T06:20:49.988+00:00,7,40,38
14951fc9-21ea-4dac-bfa3-408e2792fcac,23ce7b96-f664-48b9-a21b-1db47bcbde68,f5073a19-e335-4e74-a549-cbed4e1684d5,2026-06-12T20:20:40.956222+00:00,2026-06-07T14:20:18.031+00:00,20,40,60
1550fed1-7992-4091-9332-262cb8d6d349,4902a279-06fc-498d-9803-09a2592730dd,ad585700-8f97-45d5-8c61-4beb1bc96805,2026-06-13T19:30:04.072718+00:00,2026-05-21T09:30:02.564+00:00,-3,40,13
1b3b7d9b-cc66-4d8e-b2e8-76ba80725dc3,407f635a-3e2c-4e2c-af80-64a94541aaec,0a3e194c-1363-4dc4-831a-e881fdacf849,2026-06-13T19:30:04.072718+00:00,2026-05-31T11:30:02.561+00:00,20,40,60
1d01c344-9e3e-429f-bd07-ebcbf278642e,81dd185c-8e7b-4a5e-baf5-e0dbd396a286,a22ae0cc-d0a5-43c6-bcc7-d0b00d2569ef,2026-06-12T20:20:10.081216+00:00,2026-05-17T08:20:07.321+00:00,11,40,44
204ca38b-e006-435a-92a4-43da660a807e,1c11f574-d269-4fbe-a4aa-2b30300fa941,0e565f6f-15ec-4cbb-9f6f-dc383eb7a04c,2026-06-13T19:30:04.072718+00:00,2026-05-28T03:30:02.565+00:00,11,40,44
244042c4-b2a0-44bc-9a5f-d1d42fc5284e,8b8e5164-7ab0-4245-b6d2-50517b826239,0e565f6f-15ec-4cbb-9f6f-dc383eb7a04c,2026-06-13T19:30:04.072718+00:00,2026-05-16T07:30:02.565+00:00,1,40,22
2446079f-6bb5-4ab1-b00f-8438532d3966,a9ecc8ab-206a-4da4-aaf7-7e3ffd63bfd9,dd3a659f-eba8-441c-a82f-2f2e8da9918c,2026-06-13T19:30:04.072718+00:00,2026-06-11T13:30:02.553+00:00,25,40,70
29378e80-8804-4bfb-949a-ec09495a72b7,13c31171-3196-437d-b3b9-1270b86d1bec,7f6ca420-46b0-490e-9352-925fb82e625e,2026-06-13T19:30:04.072718+00:00,2026-06-05T13:30:02.566+00:00,15,40,50
30936f4f-fa9e-4add-b07a-26d0453e98cb,f24f9c75-ad18-4cab-9d21-4153d8978862,7f383a9c-1701-49d2-ba36-02d48b598a79,2026-06-12T20:19:53.035575+00:00,2026-05-22T13:19:48.623+00:00,7,40,38
30cb143c-0a77-4016-81e6-c0fa38859753,7cc49921-1602-4664-a8ba-99b7f9d1c461,f5073a19-e335-4e74-a549-cbed4e1684d5,2026-06-12T20:20:20.740624+00:00,2026-05-18T10:20:18.031+00:00,25,40,70
3568c3d8-268e-424b-ba92-4ca86ab3e776,f3e9d236-1576-4e9c-acc1-b0933bce8762,7664e7ea-c62b-4d20-a69f-3157275beff2,2026-06-13T19:30:04.072718+00:00,2026-05-26T12:30:02.559+00:00,8,40,43
356c02bd-610e-4d67-9cc7-65d4494f4f39,21deaa7e-a329-4889-9912-e681b2421b5b,f5073a19-e335-4e74-a549-cbed4e1684d5,2026-06-12T20:20:37.848355+00:00,2026-06-05T13:20:18.031+00:00,15,40,50
4a108821-4c30-4e9c-a56c-a5b4b219c6b2,f0e535aa-fb6d-4728-9cd8-3713ef122e2b,11a00b82-2c47-4ce9-b8cc-d4a255c9a77d,2026-06-13T19:30:04.072718+00:00,2026-05-17T09:30:02.569+00:00,16,40,56
4ce8cf84-f1a6-49e0-be53-480ed794108c,acdf01a5-5bff-4c02-a3e8-85b37b135a9c,a22ae0cc-d0a5-43c6-bcc7-d0b00d2569ef,2026-06-12T20:20:13.218795+00:00,2026-05-24T08:20:07.321+00:00,12,40,50
